QUERYID,CASE_NUM,CASE_YEAR,REGN_CNTY_CDE,COMP_MUNI,MUNITYPE,REF_MRKR,ATINTERSECTION_IND,COMPX,COMPY,ACC_DATE,ACCD_TME,DMV_ACCD_CLSF,NUM_OF_INJURIES,NUM_OF_FATALITIES,NUM_OF_VEH,ACCD_TYP,COLLISION_TYP,TRAF_CNTL,LIGHT_COND,WEATHER,ROAD_SURF_COND
6836 ,33381114,2010 ,MONROE,Rochester,,,Y,289211 ,4779983 , 03/08/2010,11:30 AM,INJURY,1 ,0 ,1 ,COLLISION WITH CURBING,OTHER,STOP SIGN,DAYLIGHT,CLEAR,DRY
6836 ,33381115,2010 ,MONROE,Rochester,,,N,288725 ,4785617 , 03/08/2010,4:43 PM,INJURY,1 ,0 ,1 ,OTHER NON-COLLISION,OTHER,NONE,DAYLIGHT,CLEAR,DRY
6836 ,33381117,2010 ,MONROE,Rochester,,,Y,288745 ,4783480 , 03/07/2010,1:42 PM,INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,REAR END,NONE,DAYLIGHT,CLEAR,DRY
6836 ,33381120,2010 ,MONROE,Rochester,,,N,288579 ,4778954 , 03/06/2010,1:34 PM,PROPERTY DAMAGE AND INJURY,4 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,REAR END,NONE,DAYLIGHT,CLEAR,DRY
6836 ,33381331,2010 ,MONROE,Rochester,,,Y,287791 ,4782027 , 03/09/2010,9:55 AM,PROPERTY DAMAGE AND INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,LEFT TURN (WITH OTHER CAR),TRAFFIC SIGNAL,DAYLIGHT,CLEAR,DRY
6836 ,33381538,2010 ,MONROE,Rochester,,,Y,290427 ,4781964 , 03/02/2010,2:02 PM,INJURY,1 ,0 ,1 ,COLLISION WITH PEDESTRIAN,OTHER,NONE,DAYLIGHT,CLOUDY,WET
6836 ,33381962,2010 ,MONROE,Rochester,,,Y,289019 ,4784848 , 03/02/2010,7:00 PM,INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,REAR END,TRAFFIC SIGNAL,DARK-ROAD LIGHTED,CLEAR,DRY
6836 ,33381974,2010 ,MONROE,Rochester,,,Y,284214 ,4781715 , 03/07/2010,10:30 AM,INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,LEFT TURN (WITH OTHER CAR),STOP SIGN,DAYLIGHT,CLEAR,DRY
6836 ,33381975,2010 ,MONROE,Rochester,,,Y,284411 ,4785766 , 03/07/2010,10:13 AM,INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,RIGHT ANGLE,TRAFFIC SIGNAL,DAYLIGHT,CLEAR,DRY
6836 ,33381976,2010 ,MONROE,Rochester,,,Y,285655 ,4780875 , 03/07/2010,11:40 AM,PROPERTY DAMAGE AND INJURY,5 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,RIGHT ANGLE,TRAFFIC SIGNAL,DAYLIGHT,CLEAR,DRY
6836 ,33382687,2010 ,MONROE,Clarkson,,,N,261098 ,4795168 , 03/15/2010,8:06 PM,PROPERTY DAMAGE AND INJURY,1 ,0 ,1 ,COLLISION WITH OTHER FIXED OBJECT,OTHER,NONE,DARK-ROAD UNLIGHTED,CLEAR,DRY
6836 ,33382734,2010 ,MONROE,Penfield,,,N,304438 ,4781357 , 03/10/2010,4:29 AM,PROPERTY DAMAGE AND INJURY,1 ,0 ,1 ,COLL. W/LIGHT SUPPORT/UTILITY POLE,OTHER,NONE,DARK-ROAD UNLIGHTED,CLEAR,DRY
6836 ,33382854,2010 ,MONROE,Perinton,, 31F43011027,Y,299126 ,4775128 , 03/13/2010,10:03 PM,PROPERTY DAMAGE AND INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,REAR END,TRAFFIC SIGNAL,DARK-ROAD LIGHTED,RAIN,WET
6836 ,33382997,2010 ,MONROE,Pittsford,, 64 43021082,N,294842 ,4770304 , 03/12/2010,1:10 AM,PROPERTY DAMAGE AND INJURY,1 ,0 ,1 ,COLL. W/EARTH ELE./ROCK CUT/DITCH,OTHER,NONE,DARK-ROAD UNLIGHTED,CLEAR,DRY
6836 ,33383007,2010 ,MONROE,Gates,,,N,276117 ,4782290 , 03/16/2010,10:46 AM,PROPERTY DAMAGE AND INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,RIGHT ANGLE,TRAFFIC SIGNAL,DAYLIGHT,CLEAR,DRY
6836 ,33383160,2010 ,MONROE,Penfield,,441 43011103,Y,299590 ,4778336 , 03/13/2010,4:04 PM,PROPERTY DAMAGE AND INJURY,3 ,0 ,3 ,COLLISION WITH MOTOR VEHICLE,OTHER,TRAFFIC SIGNAL,DAYLIGHT,RAIN,WET
6836 ,33383337,2010 ,MONROE,Greece,,104 43031154,N,280467 ,4787690 , 03/15/2010,12:34 PM,PROPERTY DAMAGE AND INJURY,2 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,RIGHT ANGLE,TRAFFIC SIGNAL,DAYLIGHT,CLOUDY,DRY
6836 ,33383374,2010 ,MONROE,Rush,,,N,284305 ,4763187 , 03/03/2010,8:04 AM,PROPERTY DAMAGE AND INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,REAR END,NONE,DAYLIGHT,CLOUDY,DRY
6836 ,33383519,2010 ,MONROE,Henrietta,,,Y,284034 ,4770744 , 03/16/2010,6:51 AM,INJURY,1 ,0 ,1 ,COLLISION WITH BICYCLIST,OTHER,TRAFFIC SIGNAL,DARK-ROAD UNLIGHTED,CLEAR,DRY
6836 ,33383688,2010 ,MONROE,Brighton,, 15A43041128,Y,287185 ,4775549 , 03/16/2010,4:01 PM,PROPERTY DAMAGE AND INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,LEFT TURN (WITH OTHER CAR),TRAFFIC SIGNAL,DAYLIGHT,CLEAR,DRY
6836 ,33383975,2010 ,MONROE,Rochester,,,Y,286678 ,4782575 , 03/05/2010,8:50 PM,PROPERTY DAMAGE AND INJURY,2 ,0 ,3 ,COLLISION WITH MOTOR VEHICLE,OTHER,STOP SIGN,DARK-ROAD LIGHTED,CLEAR,DRY
6836 ,33384188,2010 ,MONROE,Rochester,,,Y,283880 ,4785784 , 03/04/2010,5:06 PM,PROPERTY DAMAGE AND INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,REAR END,YIELD SIGN,DAYLIGHT,CLEAR,DRY
6836 ,33384275,2010 ,MONROE,Rochester,,,N,285480 ,4783486 , 03/08/2010,3:00 PM,PROPERTY DAMAGE AND INJURY,1 ,0 ,5 ,COLLISION WITH MOTOR VEHICLE,OTHER,TRAFFIC SIGNAL,DAYLIGHT,CLEAR,DRY
6836 ,33384276,2010 ,MONROE,Rochester,,,Y,287480 ,4779805 , 03/11/2010,4:23 PM,PROPERTY DAMAGE AND INJURY,1 ,0 ,3 ,COLLISION WITH MOTOR VEHICLE,OTHER,TRAFFIC SIGNAL,DAYLIGHT,CLEAR,DRY
6836 ,33384292,2010 ,MONROE,Rochester,,,Y,283469 ,4779957 , 03/10/2010,7:47 PM,INJURY,1 ,0 ,3 ,COLLISION WITH MOTOR VEHICLE,OTHER,NONE,DARK-ROAD LIGHTED,CLOUDY,DRY
6836 ,33384366,2010 ,MONROE,Rochester,,,N,283457 ,4782083 , 03/09/2010,11:25 AM,INJURY,1 ,0 ,1 ,COLL. W/LIGHT SUPPORT/UTILITY POLE,OTHER,NONE,DAYLIGHT,CLEAR,DRY
6836 ,33384367,2010 ,MONROE,Rochester,,,Y,285645 ,4782163 , 03/09/2010,3:26 PM,PROPERTY DAMAGE AND INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,RIGHT ANGLE,STOP SIGN,DAYLIGHT,CLEAR,DRY
6836 ,33384368,2010 ,MONROE,Rochester,,,Y,285429 ,4781045 , 03/10/2010,7:52 AM,INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,OVERTAKING,NONE,DAYLIGHT,CLEAR,DRY
6836 ,33384377,2010 ,MONROE,Rochester,,,Y,286258 ,4782454 , 03/08/2010,3:45 PM,INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,REAR END,NONE,DAYLIGHT,CLEAR,DRY
6836 ,33384385,2010 ,MONROE,Rochester,,,Y,286919 ,4780572 , 03/09/2010,10:28 AM,INJURY,1 ,0 ,2 ,COLLISION WITH FENCE,RIGHT ANGLE,STOP SIGN,DAYLIGHT,CLEAR,DRY
6836 ,33384386,2010 ,MONROE,Rochester,,,N,289880 ,4783782 , 03/11/2010,1:14 PM,PROPERTY DAMAGE AND INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,UNKNOWN,STOP SIGN,DAYLIGHT,CLEAR,DRY
6836 ,33384390,2010 ,MONROE,Rochester,,,Y,285174 ,4783514 , 03/11/2010,2:31 PM,INJURY,1 ,0 ,1 ,COLLISION WITH PEDESTRIAN,OTHER,NONE,DAYLIGHT,CLEAR,DRY
6836 ,33384708,2010 ,MONROE,Rochester,,,N,288744 ,4785426 , 03/02/2010,4:10 PM,INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,REAR END,TRAFFIC SIGNAL,DAYLIGHT,CLEAR,DRY
6836 ,33385602,2010 ,MONROE,Irondequoit,,,N,289918 ,4785987 , 03/04/2010,1:40 PM,PROPERTY DAMAGE AND INJURY,1 ,0 ,3 ,COLLISION WITH MOTOR VEHICLE,OTHER,TRAFFIC SIGNAL,DAYLIGHT,CLEAR,DRY
6836 ,33385734,2010 ,MONROE,Rochester,,,N,287457 ,4780934 , 03/15/2010,3:22 PM,PROPERTY DAMAGE AND INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,OVERTAKING,NONE,DAYLIGHT,CLOUDY,DRY
6836 ,33385765,2010 ,MONROE,Perinton,, 31 43033063,N,297830 ,4772539 , 03/08/2010,1:45 PM,PROPERTY DAMAGE AND INJURY,3 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,REAR END,NONE,DAYLIGHT,CLEAR,DRY
6836 ,33386008,2010 ,MONROE,Webster,,,N,300027 ,4786158 , 03/13/2010,2:05 PM,INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,REAR END,NONE,DAYLIGHT,RAIN,WET
6836 ,33386009,2010 ,MONROE,Rochester,,,Y,284031 ,4780197 , 03/13/2010,9:37 PM,PROPERTY DAMAGE AND INJURY,1 ,0 ,1 ,COLLISION WITH TREE,OTHER,NONE,DARK-ROAD LIGHTED,RAIN,WET
6836 ,33386010,2010 ,MONROE,Rochester,,,Y,286345 ,4781070 , 03/12/2010,1:11 PM,PROPERTY DAMAGE AND INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,OVERTAKING,NONE,DAYLIGHT,CLOUDY,DRY
6836 ,33386013,2010 ,MONROE,Rochester,,,Y,290271 ,4782759 , 03/12/2010,10:01 AM,PROPERTY DAMAGE AND INJURY,1 ,0 ,1 ,COLLISION WITH CURBING,OTHER,NONE,DAYLIGHT,RAIN,WET
6836 ,33386016,2010 ,MONROE,Rochester,,,Y,290364 ,4782117 , 03/11/2010,11:52 AM,PROPERTY DAMAGE AND INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,UNKNOWN,NONE,DAYLIGHT,CLEAR,DRY
6836 ,33386017,2010 ,MONROE,Rochester,,,N,286513 ,4781117 , 03/10/2010,2:26 PM,PROPERTY DAMAGE AND INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,UNKNOWN,NONE,DAYLIGHT,CLEAR,DRY
6836 ,33386019,2010 ,MONROE,Rochester,,,Y,288772 ,4783565 , 03/12/2010,8:35 AM,INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,REAR END,TRAFFIC SIGNAL,DAYLIGHT,RAIN,WET
6836 ,33386022,2010 ,MONROE,Rochester,,,Y,285205 ,4782486 , 03/14/2010,6:45 AM,INJURY,1 ,0 ,1 ,COLLISION WITH PEDESTRIAN,OTHER,TRAFFIC SIGNAL,DARK-ROAD LIGHTED,RAIN,WET
6836 ,33386195,2010 ,MONROE,Rochester,,,Y,288057 ,4783561 , 03/14/2010,4:09 PM,PROPERTY DAMAGE AND INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,UNKNOWN,TRAFFIC SIGNAL,DAYLIGHT,CLEAR,DRY
6836 ,33386196,2010 ,MONROE,Rochester,,,Y,289232 ,4778995 , 03/15/2010,12:22 PM,PROPERTY DAMAGE AND INJURY,2 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,RIGHT ANGLE,STOP SIGN,DAYLIGHT,CLOUDY,DRY
6836 ,33386198,2010 ,MONROE,Rochester,,,Y,287589 ,4781420 , 03/16/2010,7:58 PM,INJURY,2 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,OVERTAKING,TRAFFIC SIGNAL,DARK-ROAD LIGHTED,CLEAR,DRY
6836 ,33386200,2010 ,MONROE,Rochester,,,Y,286750 ,4782439 , 03/12/2010,8:45 PM,INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,RIGHT ANGLE,NONE,DARK-ROAD LIGHTED,RAIN,WET
6836 ,33386202,2010 ,MONROE,Rochester,,,Y,291121 ,4780543 , 03/16/2010,12:45 PM,INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,RIGHT ANGLE,STOP SIGN,DAYLIGHT,CLEAR,DRY
6836 ,33386447,2010 ,MONROE,Rochester,,,Y,286916 ,4780943 , 03/02/2010,4:09 PM,PROPERTY DAMAGE AND INJURY,1 ,0 ,1 ,COLL. W/LIGHT SUPPORT/UTILITY POLE,OTHER,TRAFFIC SIGNAL,DAYLIGHT,CLEAR,DRY
6836 ,33386703,2010 ,MONROE,Rochester,,,Y,285035 ,4778238 , 03/12/2010,8:04 AM,PROPERTY DAMAGE AND INJURY,1 ,0 ,3 ,COLLISION WITH MOTOR VEHICLE,OTHER,STOP SIGN,DAYLIGHT,CLOUDY,WET
6836 ,33386704,2010 ,MONROE,Rochester,,,Y,287154 ,4777448 , 03/12/2010,5:41 PM,INJURY,2 ,0 ,1 ,COLL. W/LIGHT SUPPORT/UTILITY POLE,OTHER,NONE,DAYLIGHT,CLOUDY,DRY
6836 ,33386708,2010 ,MONROE,Rochester,,,Y,287832 ,4781725 , 03/13/2010,2:44 PM,INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,UNKNOWN,TRAFFIC SIGNAL,DAYLIGHT,RAIN,WET
6836 ,33386812,2010 ,MONROE,Rochester,,,N,286764 ,4789194 , 03/15/2010,11:00 AM,PROPERTY DAMAGE AND INJURY,1 ,0 ,1 ,COLLISION WITH TREE,OTHER,NONE,DAYLIGHT,CLEAR,DRY
6836 ,33386968,2010 ,MONROE,Henrietta,,,N,283948 ,4769547 , 03/16/2010,6:47 PM,PROPERTY DAMAGE AND INJURY,1 ,0 ,1 ,COLL. W/EARTH ELE./ROCK CUT/DITCH,OTHER,NONE,DUSK,CLEAR,DRY
6836 ,33387164,2010 ,MONROE,Henrietta,, 15 43031126,Y,285406 ,4773932 , 03/18/2010,5:04 PM,PROPERTY DAMAGE AND INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,LEFT TURN (AGAINST OTHER CAR),TRAFFIC SIGNAL,DAYLIGHT,CLEAR,DRY
6836 ,33387227,2010 ,MONROE,Henrietta,,,N,284873 ,4770736 , 03/18/2010,8:07 AM,PROPERTY DAMAGE AND INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,REAR END,TRAFFIC SIGNAL,DAYLIGHT,CLEAR,DRY
6836 ,33387254,2010 ,MONROE,Pittsford,,252 43011115,N,292654 ,4773667 , 03/15/2010,7:25 AM,PROPERTY DAMAGE AND INJURY,1 ,0 ,1 ,COLLISION WITH DEER,OTHER,NONE,DAWN,CLOUDY,WET
6836 ,33387269,2010 ,MONROE,Irondequoit,,,Y,293158 ,4783590 , 03/17/2010,9:54 PM,PROPERTY DAMAGE AND INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,RIGHT ANGLE,TRAFFIC SIGNAL,DARK-ROAD LIGHTED,CLEAR,DRY
6836 ,33387334,2010 ,MONROE,Henrietta,, 15A43041107,N,287848 ,4772839 , 03/18/2010,6:08 PM,PROPERTY DAMAGE AND INJURY,2 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,RIGHT ANGLE,NONE,DAYLIGHT,CLEAR,DRY
6836 ,33387360,2010 ,MONROE,Pittsford,,,N,292985 ,4776001 , 03/10/2010,12:15 PM,INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,LEFT TURN (AGAINST OTHER CAR),NONE,DAYLIGHT,CLOUDY,DRY
6836 ,33387406,2010 ,MONROE,Fairport,,,N,301312 ,4775592 , 03/15/2010,6:03 PM,PROPERTY DAMAGE AND INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,REAR END,NONE,DAYLIGHT,CLOUDY,DRY
6836 ,33387414,2010 ,MONROE,Pittsford,,,N,290986 ,4769538 , 03/14/2010,6:00 AM,PROPERTY DAMAGE AND INJURY,1 ,0 ,1 ,COLLISION WITH SIGN POST,OTHER,NONE,DARK-ROAD LIGHTED,RAIN,WET
6836 ,33387460,2010 ,MONROE,Pittsford,,,N,294197 ,4773614 , 03/17/2010,5:27 PM,PROPERTY DAMAGE AND INJURY,3 ,0 ,3 ,COLLISION WITH MOTOR VEHICLE,OTHER,NONE,DAYLIGHT,CLEAR,DRY
6836 ,33387511,2010 ,MONROE,Henrietta,,252 43011083,Y,287621 ,4773810 , 03/10/2010,6:54 PM,INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,REAR END,TRAFFIC SIGNAL,DARK-ROAD LIGHTED,CLOUDY,DRY
6836 ,33387524,2010 ,MONROE,Irondequoit,,,N,290636 ,4785854 , 03/12/2010,1:48 PM,INJURY,1 ,0 ,3 ,COLLISION WITH MOTOR VEHICLE,OTHER,TRAFFIC SIGNAL,DAYLIGHT,RAIN,WET
6836 ,33387615,2010 ,MONROE,Henrietta,,,Y,281167 ,4767239 , 03/13/2010,2:32 PM,PROPERTY DAMAGE AND INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,RIGHT ANGLE,STOP SIGN,DAYLIGHT,RAIN,WET
6836 ,33387633,2010 ,MONROE,Penfield,,,N,296494 ,4784846 , 03/17/2010,7:41 PM,INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,RIGHT ANGLE,OTHER,DARK-ROAD LIGHTED,CLEAR,DRY
6836 ,33387739,2010 ,MONROE,Pittsford,,252 43011123,N,293961 ,4773606 , 03/17/2010,2:53 PM,PROPERTY DAMAGE AND INJURY,1 ,0 ,1 ,COLLISION WITH TREE,OTHER,NONE,DAYLIGHT,CLEAR,DRY
6836 ,33387743,2010 ,MONROE,Ogden,,,N,271540 ,4781290 , 03/19/2010,1:34 AM,PROPERTY DAMAGE AND INJURY,1 ,0 ,1 ,COLLISION WITH CULVERT/HEADWALL,OTHER,NONE,DARK-ROAD UNLIGHTED,CLEAR,DRY
6836 ,33387890,2010 ,MONROE,Wheatland,,,N,270155 ,4768346 , 03/18/2010,10:50 PM,PROPERTY DAMAGE AND INJURY,1 ,0 ,1 ,COLLISION WITH DEER,OTHER,NONE,DARK-ROAD UNLIGHTED,CLEAR,DRY
6836 ,33388094,2010 ,MONROE,Rochester,,104 43032025,N,287511 ,4785377 , 03/19/2010,9:55 PM,PROPERTY DAMAGE AND INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,REAR END,NONE,DARK-ROAD LIGHTED,CLEAR,DRY
6836 ,33388232,2010 ,MONROE,Rochester,,,N,292137 ,4779974 , 03/19/2010,9:05 AM,PROPERTY DAMAGE AND INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,REAR END,NONE,DAYLIGHT,CLEAR,DRY
6836 ,33388251,2010 ,MONROE,Irondequoit,,,N,290631 ,4785984 , 03/19/2010,1:03 PM,PROPERTY DAMAGE AND INJURY,3 ,0 ,3 ,COLLISION WITH MOTOR VEHICLE,OTHER,NONE,DAYLIGHT,CLEAR,DRY
6836 ,33388320,2010 ,MONROE,Irondequoit,,,N,291903 ,4786598 , 03/20/2010,1:30 PM,PROPERTY DAMAGE AND INJURY,3 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,RIGHT ANGLE,TRAFFIC SIGNAL,DAYLIGHT,CLEAR,DRY
6836 ,33388392,2010 ,MONROE,Greece,,104 43031174,Y,283392 ,4787041 , 03/19/2010,1:07 PM,INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,REAR END,TRAFFIC SIGNAL,DAYLIGHT,CLEAR,DRY
6836 ,33388562,2010 ,MONROE,Brockport,,,N,261350 ,4789204 , 03/19/2010,1:34 PM,PROPERTY DAMAGE AND INJURY,2 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,RIGHT ANGLE,NONE,DAYLIGHT,CLEAR,DRY
6836 ,33388590,2010 ,MONROE,Gates,,,N,279199 ,4778343 , 03/13/2010,2:09 AM,PROPERTY DAMAGE AND INJURY,1 ,0 ,1 ,COLLISION WITH OTHER FIXED OBJECT,OTHER,NONE,DARK-ROAD LIGHTED,CLOUDY,DRY
6836 ,33388598,2010 ,MONROE,Greece,,,Y,277968 ,4784609 , 03/16/2010,7:34 AM,PROPERTY DAMAGE AND INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,REAR END,STOP SIGN,DAYLIGHT,CLEAR,DRY
6836 ,33388616,2010 ,MONROE,Greece,,,Y,280463 ,4784878 , 03/18/2010,4:18 PM,INJURY,3 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,LEFT TURN (AGAINST OTHER CAR),NONE,DAYLIGHT,CLEAR,DRY
6836 ,33388786,2010 ,MONROE,Webster,,,N,299686 ,4786822 , 03/18/2010,4:30 PM,INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,REAR END,TRAFFIC SIGNAL,DAYLIGHT,CLEAR,DRY
6836 ,33388813,2010 ,MONROE,Brighton,,,Y,288715 ,4776895 , 03/22/2010,3:39 PM,INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,REAR END,TRAFFIC SIGNAL,DAYLIGHT,RAIN,WET
6836 ,33388915,2010 ,MONROE,Hamlin,, 18 43031039,N,263069 ,4797752 , 03/20/2010,3:20 PM,PROPERTY DAMAGE AND INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,HEAD ON,TRAFFIC SIGNAL,DAYLIGHT,CLOUDY,DRY
6836 ,33389246,2010 ,MONROE,Henrietta,,252 43011083,N,287776 ,4773793 , 03/22/2010,3:58 PM,INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,REAR END,TRAFFIC SIGNAL,DAYLIGHT,RAIN,WET
6836 ,33389324,2010 ,MONROE,Sweden,, 19 43041049,N,260952 ,4787509 , 03/22/2010,2:38 PM,INJURY,2 ,0 ,3 ,COLLISION WITH MOTOR VEHICLE,OTHER,NONE,DAYLIGHT,RAIN,WET
6836 ,33389468,2010 ,MONROE,Chili,,259 43011019,Y,271900 ,4777157 , 03/22/2010,6:08 PM,INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,REAR END,NONE,DAYLIGHT,RAIN,WET
6836 ,33389477,2010 ,MONROE,Chili,, 33A43021120,N,278579 ,4777435 , 03/18/2010,11:36 PM,PROPERTY DAMAGE AND INJURY,1 ,0 ,1 ,COLLISION WITH CURBING,OTHER,TRAFFIC SIGNAL,DARK-ROAD LIGHTED,CLOUDY,DRY
6836 ,33389934,2010 ,MONROE,Rochester,,,Y,287225 ,4784838 , 03/16/2010,6:32 PM,PROPERTY DAMAGE AND INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,LEFT TURN (AGAINST OTHER CAR),NONE,DAYLIGHT,CLEAR,DRY
6836 ,33390008,2010 ,MONROE,Rochester,,,Y,288054 ,4783102 , 03/17/2010,4:26 PM,PROPERTY DAMAGE AND INJURY,1 ,0 ,3 ,COLLISION WITH MOTOR VEHICLE,OTHER,TRAFFIC SIGNAL,DAYLIGHT,CLEAR,DRY
6836 ,33390017,2010 ,MONROE,Perinton,, 31 43033075,Y,299650 ,4771963 , 03/26/2010,7:25 AM,PROPERTY DAMAGE AND INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,RIGHT ANGLE,TRAFFIC SIGNAL,DAYLIGHT,CLEAR,DRY
6836 ,33390051,2010 ,MONROE,Rochester,,,N,288624 ,4785648 , 03/17/2010,6:26 PM,INJURY,1 ,0 ,1 ,COLLISION WITH OTHER FIXED OBJECT,OTHER,NONE,DAYLIGHT,CLEAR,DRY
6836 ,33390327,2010 ,MONROE,Rochester,,,Y,287678 ,4783127 , 03/08/2010,1:19 PM,PROPERTY DAMAGE AND INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
6836 ,33390573,2010 ,MONROE,Rochester,,,Y,286650 ,4784274 , 03/17/2010,10:35 AM,INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,REAR END,TRAFFIC SIGNAL,DAYLIGHT,CLEAR,DRY
6836 ,33390575,2010 ,MONROE,Rochester,,,N,288159 ,4781338 , 03/17/2010,8:27 PM,PROPERTY DAMAGE AND INJURY,2 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,RIGHT ANGLE,TRAFFIC SIGNAL,DARK-ROAD LIGHTED,CLEAR,DRY
6836 ,33390576,2010 ,MONROE,Rochester,,,N,286804 ,4777669 , 03/17/2010,1:35 PM,INJURY,1 ,0 ,1 ,COLLISION WITH PEDESTRIAN,OTHER,NONE,DAYLIGHT,CLEAR,DRY
6836 ,33390578,2010 ,MONROE,Rochester,,,Y,287364 ,4781729 , 03/17/2010,11:49 AM,INJURY,1 ,0 ,1 ,COLLISION WITH PEDESTRIAN,OTHER,TRAFFIC SIGNAL,DAYLIGHT,CLEAR,DRY
6836 ,33390579,2010 ,MONROE,Rochester,,,Y,287275 ,4782725 , 03/17/2010,9:32 PM,PROPERTY DAMAGE AND INJURY,3 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,RIGHT ANGLE,TRAFFIC SIGNAL,DARK-ROAD LIGHTED,CLEAR,DRY
6836 ,33390767,2010 ,MONROE,Henrietta,,,Y,278558 ,4768632 , 03/11/2010,12:15 PM,INJURY,1 ,0 ,1 ,COLLISION WITH BICYCLIST,OTHER,STOP SIGN,DAYLIGHT,CLEAR,DRY
6836 ,33391011,2010 ,MONROE,Parma,,259 43011078,N,272785 ,4787302 , 03/10/2010,9:06 PM,INJURY,1 ,0 ,2 ,COLLISION WITH MOTOR VEHICLE,REAR END,STOP SIGN,DARK-ROAD LIGHTED,CLOUDY,DRY
6836 ,33391419,2010 ,MONROE,Ogden,,,N,276249 ,4785257 , 03/24/2010,6:15 AM,PROPERTY DAMAGE AND INJURY,1 ,0 ,1 ,COLLISION WITH GUIDE RAIL,OTHER,NONE,DARK-ROAD LIGHTED,CLEAR,SNOW/ICE
6836 ,33391546,2010 ,MONROE,Chili,,252 43011036,N,280181 ,4774737 , 03/19/2010,3:11 PM,PROPERTY DAMAGE AND INJURY,3 ,0 ,3 ,COLLISION WITH MOTOR VEHICLE,OTHER,NONE,DAYLIGHT,CLEAR,DRY
